Unique ID,ID,Monomer 1,Monomer 2,Orientation,Rot ID,Axis,Angle,Dist.,CCSD(T)/CBS,CCSD(T)/haTZ,CCSD/haTZ,CCSD/CBS,MP2/CBS,MP2/haTZ,MP2/aTZ,MP2/aQZ,HF/haTZ,HF/aTZ,HF/aQZ,SAPT2+/aDZ Elst,SAPT2+/aDZ Exch,SAPT2+ Ind,SAPT2+/aDZ Disp,SAPT2+/aDZ Tot
2629,42,Uracil,Cyclopentane,,B,y,-30,1.05,-2.22818,-2.12372,-1.58683,-1.69129,-2.45945,-2.35499,-2.39769,-2.43372,0.98426,0.98267,0.98188,-0.46567,1.74557,-0.22944,-3.40176,-2.35131
2630,42,Uracil,Cyclopentane,,B,y,30,1.05,-2.50739,-2.38736,-1.79694,-1.91697,-2.76669,-2.64666,-2.6954,-2.7377,1.00975,1.00801,1.00543,-0.68383,1.9942,-0.22405,-3.74103,-2.65471
2631,42,Uracil,Cyclopentane,,B,y,-30,1.1,-1.86926,-1.802,-1.40069,-1.46795,-2.04038,-1.97313,-2.00406,-2.02527,0.50089,0.50034,0.49984,-0.19466,0.85187,-0.12596,-2.50436,-1.97311
2632,42,Uracil,Cyclopentane,,B,y,30,1.1,-2.13636,-2.05852,-1.60938,-1.68722,-2.33425,-2.25641,-2.29161,-2.31687,0.50382,0.50361,0.50216,-0.3508,1.02444,-0.13334,-2.80565,-2.26535
2633,42,Uracil,Cyclopentane,,B,z,-30,0.7,69.36502,71.89897,76.26862,73.73466,65.77364,68.3076,68.10881,66.72171,99.35193,99.34974,99.26186,-64.16462,181.262,-18.59196,-33.88811,64.61731
2634,42,Uracil,Cyclopentane,,B,z,30,0.7,57.56095,59.91777,63.93332,61.57651,53.53921,55.89603,55.68159,54.40584,86.59919,86.60021,86.51206,-57.95319,159.42533,-15.06552,-34.05194,52.35468
2635,42,Uracil,Cyclopentane,,B,z,-30,0.8,12.0471,13.07484,15.36926,14.34152,10.68337,11.71111,11.57348,11.04616,27.14383,27.14333,27.11319,-18.0388,51.22673,-4.72902,-16.58548,11.87343
2636,42,Uracil,Cyclopentane,,B,z,30,0.8,10.79884,11.79546,14.10499,13.10837,9.01802,10.01464,9.87283,9.36765,26.40219,26.40049,26.37444,-18.13681,50.14593,-4.49458,-17.51908,9.99545
2637,42,Uracil,Cyclopentane,,B,z,-30,0.9,-0.89874,-0.49055,0.74602,0.33783,-1.41834,-1.01015,-1.10145,-1.2879,6.82989,6.8288,6.8211,-4.64458,13.28797,-1.22088,-8.35942,-0.93691
2638,42,Uracil,Cyclopentane,,B,z,30,0.9,-1.08376,-0.66836,0.6391,0.2237,-1.85992,-1.44452,-1.53752,-1.72787,7.23004,7.22636,7.21696,-5.28984,14.38546,-1.31713,-9.13957,-1.36109
2639,42,Uracil,Cyclopentane,,B,z,-30,0.95,-2.22937,-1.97088,-1.06008,-1.31858,-2.56456,-2.30607,-2.37863,-2.48731,3.33909,3.33779,3.33498,-2.29903,6.59824,-0.63187,-5.98538,-2.31804
2640,42,Uracil,Cyclopentane,,B,z,30,0.95,-2.45466,-2.18722,-1.20773,-1.47516,-2.97732,-2.70988,-2.78346,-2.89769,3.61926,3.61541,3.61031,-2.81346,7.48511,-0.72077,-6.63279,-2.6819
2641,42,Uracil,Cyclopentane,,B,z,-30,1,-2.42841,-2.26327,-1.59058,-1.75572,-2.65606,-2.49092,-2.54706,-2.6102,1.6098,1.60815,1.60784,-1.12124,3.23294,-0.33572,-4.31301,-2.53703
2642,42,Uracil,Cyclopentane,,B,z,30,1,-2.70896,-2.53764,-1.80455,-1.97587,-3.07029,-2.89896,-2.95552,-3.02287,1.74048,1.73722,1.73487,-1.49578,3.83318,-0.40293,-4.83489,-2.90041
2643,42,Uracil,Cyclopentane,,B,z,-30,1.05,-2.18391,-2.07709,-1.57809,-1.68491,-2.34769,-2.24087,-2.28318,-2.32016,0.7686,0.7665,0.76725,-0.53767,1.56637,-0.18488,-3.1344,-2.29058
2644,42,Uracil,Cyclopentane,,B,z,30,1.05,-2.48757,-2.3778,-1.82868,-1.93845,-2.7456,-2.63582,-2.67789,-2.71747,0.78682,0.78449,0.78345,-0.80423,1.93662,-0.23243,-3.54542,-2.64547
2645,42,Uracil,Cyclopentane,,B,z,-30,1.1,-1.81314,-1.74297,-1.37055,-1.44072,-1.9374,-1.86723,-1.89845,-1.92056,0.36639,0.36407,0.36504,-0.25117,0.75147,-0.10625,-2.30038,-1.90634
2646,42,Uracil,Cyclopentane,,B,z,30,1.1,-2.1089,-2.0381,-1.62568,-1.69648,-2.29952,-2.22872,-2.25933,-2.28282,0.31595,0.31442,0.31381,-0.44445,0.96712,-0.13911,-2.619,-2.23545
2647,43,Uracil,Neopentane,,,,,0.7,91.11023,94.56671,99.87103,96.41454,86.48643,89.94292,89.63432,87.75374,130.13907,130.12631,129.9824,-92.4313,240.25602,-19.34664,-44.53417,83.94391
2648,43,Uracil,Neopentane,,,,,0.8,15.82425,17.25488,20.12344,18.69281,13.98082,15.41145,15.2011,14.47661,35.75568,35.74256,35.69749,-27.37172,70.52065,-5.70398,-22.36507,15.07987
2649,43,Uracil,Neopentane,,,,,0.9,-1.54559,-0.96425,0.62056,0.03922,-2.29211,-1.71077,-1.84829,-2.10982,8.75833,8.74822,8.73648,-7.93299,19.26639,-1.65448,-11.45875,-1.77983
2650,43,Uracil,Neopentane,,,,,0.95,-3.3907,-3.01803,-1.83825,-2.21091,-3.88106,-3.50839,-3.61506,-3.77111,4.05811,4.04954,4.04414,-4.31431,9.85043,-0.8959,-8.2452,-3.60499
2651,43,Uracil,Neopentane,,,,,1,-3.67909,-3.43898,-2.56002,-2.80013,-4.01264,-3.77253,-3.85273,-3.9461,1.73085,1.724,1.7218,-2.39329,4.97723,-0.49294,-5.95989,-3.8689
2652,43,Uracil,Neopentane,,,,,1.05,-3.33484,-3.17952,-2.52358,-2.6789,-3.5713,-3.41598,-3.47464,-3.5308,0.61671,0.61152,0.61084,-1.37096,2.49041,-0.27828,-4.33485,-3.49368
2653,43,Uracil,Neopentane,,,,,1.1,-2.79755,-2.69626,-2.20533,-2.30661,-2.9722,-2.87092,-2.91343,-2.94741,0.10884,0.10498,0.10497,-0.82129,1.23578,-0.16241,-3.17723,-2.92514
2654,43,Uracil,Neopentane,,A,y,-30,0.7,70.32986,72.91464,77.14353,74.55875,66.87075,69.45553,69.20959,67.81088,99.54824,99.5309,99.42051,-79.55325,211.87167,-32.36085,-35.51083,64.44675
2655,43,Uracil,Neopentane,,A,y,30,0.7,80.22703,83.13849,87.47769,84.56622,76.81403,79.7255,79.45007,77.87998,111.94992,111.93044,111.82111,-81.53321,209.59973,-17.53658,-37.24884,73.28109
2656,43,Uracil,Neopentane,,A,y,-30,0.8,12.75199,13.82171,16.02628,14.95655,11.34233,12.41205,12.25393,11.71813,27.27072,27.25423,27.2334,-24.12978,62.58316,-9.07593,-16.64607,12.73137
2657,43,Uracil,Neopentane,,A,y,30,0.8,13.38139,14.55677,16.78779,15.61241,12.20358,13.37896,13.21108,12.61229,28.78482,28.77637,28.73767,-23.85745,59.49128,-5.00753,-17.69465,12.93164
2658,43,Uracil,Neopentane,,A,y,-30,0.9,-0.94574,-0.50882,0.61252,0.17559,-1.43736,-1.00043,-1.10226,-1.30418,6.06772,6.05621,6.03678,-6.36562,15.60889,-2.28838,-7.85641,-0.90152
2659,43,Uracil,Neopentane,,A,y,30,0.9,-1.24349,-0.78743,0.39365,-0.06241,-1.63841,-1.18235,-1.28054,-1.49274,6.34993,6.34716,6.33459,-6.8008,15.64121,-1.53219,-8.58944,-1.28123
2660,43,Uracil,Neopentane,,A,y,-30,0.95,-2.31556,-2.04591,-1.24705,-1.51669,-2.60936,-2.33972,-2.41663,-2.5324,2.55357,2.54704,2.53674,-3.23513,7.45453,-1.16382,-5.44473,-2.38915
2661,43,Uracil,Neopentane,,A,y,30,0.95,-2.65661,-2.37298,-1.51541,-1.79903,-2.88897,-2.60535,-2.6808,-2.80369,2.69048,2.68869,2.68266,-3.64702,7.78643,-0.86118,-6.01113,-2.7329
2662,43,Uracil,Neopentane,,A,y,-30,1,-2.47571,-2.31213,-1.74157,-1.90515,-2.6605,-2.49692,-2.55243,-2.61673,0.92085,0.91833,0.914,-1.67128,3.48846,-0.61054,-3.80135,-2.59471
2663,43,Uracil,Neopentane,,A,y,30,1,-2.80075,-2.622,-2.00005,-2.1788,-2.94343,-2.76468,-2.82278,-2.89357,0.97944,0.97742,0.97496,-1.98766,3.80819,-0.4936,-4.22638,-2.89946
2664,43,Uracil,Neopentane,,A,y,-30,1.05,-2.18128,-2.08134,-1.67188,-1.77181,-2.30596,-2.20602,-2.24516,-2.28094,0.20887,0.20811,0.20661,-0.89535,1.608,-0.33355,-2.67687,-2.29776
2665,43,Uracil,Neopentane,,A,y,30,1.05,-2.46404,-2.34972,-1.89813,-2.01245,-2.55772,-2.4434,-2.48771,-2.5285,0.2246,0.22201,0.22126,-1.11518,1.83382,-0.28998,-2.9895,-2.56084
2666,43,Uracil,Neopentane,,A,y,-30,1.1,-1.77471,-1.71205,-1.41612,-1.47877,-1.86494,-1.80229,-1.83036,-1.8504,-0.07329,-0.07416,-0.07429,-0.50794,0.7317,-0.19053,-1.90496,-1.87172
2667,43,Uracil,Neopentane,,A,y,30,1.1,-2.00618,-1.93203,-1.60284,-1.67699,-2.07266,-1.99851,-2.03164,-2.05535,-0.07803,-0.081,-0.08097,-0.65266,0.87094,-0.17458,-2.13395,-2.09024
2668,43,Uracil,Neopentane,,A,z,-30,0.7,77.03793,79.51192,83.51818,81.04419,73.59505,76.06904,75.84287,74.49958,105.51529,105.51074,105.40698,-74.89045,198.37701,-20.83662,-34.27351,68.37643
2669,43,Uracil,Neopentane,,A,z,30,0.7,100.08076,103.52162,108.19604,104.75518,95.89,99.33085,99.07166,97.16329,134.40435,134.3887,134.22522,-88.09151,260.81679,-40.52111,-43.50698,88.69719
2670,43,Uracil,Neopentane,,A,z,-30,0.8,12.88681,13.81604,15.81584,14.88661,11.59261,12.52183,12.38508,11.91724,26.45569,26.44865,26.42566,-19.23816,51.31476,-4.88101,-15.1227,12.0729
2671,43,Uracil,Neopentane,,A,z,30,0.8,17.23463,18.67559,21.17694,19.73598,15.93481,17.37577,17.19378,16.43259,34.52411,34.50993,34.43089,-26.74247,73.22365,-10.03872,-20.19237,16.2501
2672,43,Uracil,Neopentane,,A,z,-30,0.9,-0.69674,-0.35691,0.65447,0.31464,-1.1987,-0.85887,-0.94137,-1.09229,5.76844,5.76187,5.75678,-4.70132,12.08599,-1.17618,-7.02996,-0.82147
2673,43,Uracil,Neopentane,,A,z,30,0.9,-1.17324,-0.61504,0.7094,0.1512,-1.51899,-0.96079,-1.08504,-1.34262,7.37796,7.36693,7.35105,-7.55745,18.51112,-2.46607,-9.66584,-1.17823
2674,43,Uracil,Neopentane,,A,z,-30,0.95,-1.98718,-1.7792,-1.05761,-1.26558,-2.31346,-2.10549,-2.16779,-2.25297,2.50382,2.49822,2.49594,-2.35132,5.7135,-0.59331,-4.86271,-2.09385
2675,43,Uracil,Neopentane,,A,z,30,0.95,-2.98516,-2.63382,-1.67058,-2.02192,-3.16318,-2.81184,-2.91265,-3.06026,3.05445,3.04483,3.03827,-4.06374,9.04738,-1.23428,-6.75632,-3.00696
2676,43,Uracil,Neopentane,,A,z,-30,1,-2.15276,-2.02486,-1.50839,-1.63629,-2.37408,-2.24618,-2.29162,-2.33967,0.98759,0.98384,0.98293,-1.21123,2.66721,-0.3112,-3.39613,-2.25134
2677,43,Uracil,Neopentane,,A,z,30,1,-3.21829,-2.9935,-2.29193,-2.51671,-3.31594,-3.09116,-3.17048,-3.25579,1.07307,1.06452,1.06164,-2.24652,4.35741,-0.62582,-4.75389,-3.26882
2678,43,Uracil,Neopentane,,A,z,-30,1.05,-1.90627,-1.82744,-1.45595,-1.53479,-2.06333,-1.98449,-2.01665,-2.04374,0.3087,0.30688,0.30662,-0.65504,1.23403,-0.17227,-2.39829,-1.99157
2679,43,Uracil,Neopentane,,A,z,30,1.05,-2.85539,-2.70985,-2.19724,-2.34278,-2.91609,-2.77055,-2.83056,-2.88049,0.21654,0.20915,0.20801,-1.29502,2.07346,-0.323,-3.37136,-2.91592
2680,43,Uracil,Neopentane,,A,z,-30,1.1,-1.5581,-1.50924,-1.24012,-1.28898,-1.67428,-1.62542,-1.64792,-1.66313,0.02116,0.02055,0.02062,-0.37861,0.56705,-0.10117,-1.71504,-1.62777
2681,43,Uracil,Neopentane,,A,z,30,1.1,-2.33766,-2.24276,-1.86642,-1.96131,-2.38165,-2.28675,-2.33048,-2.3602,-0.11965,-0.12538,-0.1257,-0.78653,0.97722,-0.17022,-2.41578,-2.3953
2682,43,Uracil,Neopentane,,B,y,-30,0.7,80.4964,82.94629,87.42245,84.97256,76.71817,79.16806,78.91719,77.60147,111.7144,111.69958,111.59429,-69.56353,203.04169,-24.03452,-36.06491,73.37873
2683,43,Uracil,Neopentane,,B,y,30,0.7,67.64194,70.22265,74.56217,71.98147,63.84416,66.42486,66.16566,64.78353,99.85953,99.85117,99.75633,-62.26947,174.3845,-13.96211,-36.08656,62.06637
2684,43,Uracil,Neopentane,,B,y,-30,0.8,13.46916,14.43219,16.66791,15.70488,12.16056,13.12358,12.96184,12.48483,28.42944,28.41368,28.38104,-18.22644,52.52212,-5.09548,-16.42603,12.77418
2685,43,Uracil,Neopentane,,B,y,30,0.8,12.00963,13.05692,15.39239,14.34511,10.50128,11.54857,11.37613,10.85866,28.21652,28.20779,28.18006,-18.12068,51.27963,-4.25281,-17.82977,11.07638
2686,43,Uracil,Neopentane,,B,y,-30,0.9,-0.66401,-0.28819,0.8823,0.50648,-1.12626,-0.75044,-0.85632,-1.01785,6.7229,6.70969,6.69672,-4.31184,12.58317,-1.16557,-7.96162,-0.85587
2687,43,Uracil,Neopentane,,B,y,30,0.9,-0.96364,-0.55221,0.71523,0.3038,-1.56814,-1.1567,-1.26044,-1.44214,7.25749,7.25196,7.24292,-4.90659,13.78543,-1.21476,-8.95998,-1.29591
2688,43,Uracil,Neopentane,,B,y,-30,0.95,-2.04339,-1.81016,-0.95627,-1.1895,-2.33709,-2.10386,-2.18442,-2.27572,3.21013,3.20073,3.19355,-2.04127,6.02608,-0.57979,-5.62885,-2.22383
2689,43,Uracil,Neopentane,,B,y,30,0.95,-2.35263,-2.09685,-1.16272,-1.4185,-2.74756,-2.49178,-2.57039,-2.6748,3.53406,3.53026,3.52555,-2.50554,6.9389,-0.64846,-6.38989,-2.60499
2690,43,Uracil,Neopentane,,B,y,-30,1,-2.24483,-2.10144,-1.47549,-1.61887,-2.44452,-2.30113,-2.35992,-2.4103,1.52416,1.51823,1.51474,-0.94598,2.8539,-0.29973,-4.01574,-2.40755
2691,43,Uracil,Neopentane,,B,y,30,1,-2.57799,-2.41912,-1.73019,-1.88906,-2.84533,-2.68646,-2.74505,-2.80395,1.65833,1.65595,1.65377,-1.2745,3.43415,-0.35201,-4.57995,-2.7723
2692,43,Uracil,Neopentane,,B,y,-30,1.05,-2.00521,-1.91668,-1.45534,-1.54387,-2.15071,-2.06219,-2.1043,-2.13182,0.72526,0.72181,0.72018,-0.42439,1.33955,-0.1626,-2.89399,-2.14144
2693,43,Uracil,Neopentane,,B,y,30,1.05,-2.3334,-2.23391,-1.72487,-1.82435,-2.52195,-2.42246,-2.46555,-2.49856,0.73524,0.73371,0.73276,-0.65411,1.67521,-0.19683,-3.30528,-2.48102
2694,43,Uracil,Neopentane,,B,y,-30,1.1,-1.64953,-1.59377,-1.25155,-1.30731,-1.76174,-1.70598,-1.73636,-1.75134,0.34985,0.3478,0.34707,-0.17996,0.624,-0.09301,-2.10877,-1.75774
2695,43,Uracil,Neopentane,,B,y,30,1.1,-1.94817,-1.88464,-1.50719,-1.57072,-2.08675,-2.02323,-2.05463,-2.07339,0.29271,0.29152,0.29106,-0.34567,0.80721,-0.11429,-2.40674,-2.05948
2696,43,Uracil,Neopentane,,B,z,-30,0.7,103.4784,106.25265,110.77038,107.99613,100.25339,103.02764,102.80259,101.27216,135.40155,135.39235,135.25802,-87.99581,236.49325,-18.2838,-35.51715,94.69649
2697,43,Uracil,Neopentane,,B,z,30,0.7,84.29544,86.94199,90.67913,88.03258,80.99974,83.64629,83.41558,81.96933,112.47099,112.4639,112.34635,-78.9072,205.41342,-16.98527,-34.75071,74.77024
2698,43,Uracil,Neopentane,,B,z,-30,0.8,16.34219,17.32407,19.34324,18.36136,15.38748,16.36936,16.23521,15.73203,30.18099,30.17353,30.14252,-20.27305,54.93465,-3.77445,-15.18667,15.70048
2699,43,Uracil,Neopentane,,B,z,30,0.8,14.85261,15.81263,17.78302,16.823,13.6512,14.61122,14.47685,13.99273,28.53817,28.53465,28.51855,-20.52934,53.8906,-3.99704,-15.62308,13.74114
2700,43,Uracil,Neopentane,,B,z,-30,0.9,-0.44158,-0.10221,0.88885,0.54947,-0.73725,-0.39787,-0.47701,-0.63019,5.8957,5.89086,5.88438,-4.49095,11.67277,-0.81566,-6.94208,-0.57591
2701,43,Uracil,Neopentane,,B,z,30,0.9,-0.44816,-0.1008,0.91664,0.56928,-0.86762,-0.52026,-0.60037,-0.75805,6.08961,6.08484,6.0773,-4.89059,12.39186,-0.94649,-7.25038,-0.6956
2702,43,Uracil,Neopentane,,B,z,-30,0.95,-1.93816,-1.73739,-1.03388,-1.23466,-2.11712,-1.91635,-1.97482,-2.05781,2.42281,2.41902,2.41732,-2.14754,5.24275,-0.39418,-4.76443,-2.06339
2703,43,Uracil,Neopentane,,B,z,30,0.95,-1.93646,-1.72873,-0.99908,-1.2068,-2.19308,-1.98536,-2.0447,-2.13219,2.60242,2.59796,2.59391,-2.38482,5.72775,-0.4694,-4.99442,-2.12089
2704,43,Uracil,Neopentane,,B,z,-30,1,-2.1307,-2.01031,-1.50783,-1.62822,-2.24928,-2.12889,-2.17093,-2.21625,0.90573,0.90283,0.90278,-1.05975,2.32247,-0.19946,-3.30395,-2.24069
2705,43,Uracil,Neopentane,,B,z,30,1,-2.15386,-2.02958,-1.50589,-1.63017,-2.31955,-2.19527,-2.23773,-2.28586,1.01744,1.01428,1.01233,-1.18557,2.59939,-0.24067,-3.4696,-2.29645
2706,43,Uracil,Neopentane,,B,z,-30,1.05,-1.87108,-1.7976,-1.43629,-1.50976,-1.95712,-1.88365,-1.91343,-1.93855,0.26972,0.26758,0.26792,-0.55142,1.01724,-0.10671,-2.31866,-1.95955
2707,43,Uracil,Neopentane,,B,z,30,1.05,-1.90712,-1.83224,-1.45527,-1.53014,-2.0214,-1.94652,-1.9762,-2.00273,0.32765,0.32587,0.32493,-0.61329,1.16241,-0.12901,-2.43407,-2.01396
2708,43,Uracil,Neopentane,,B,z,-30,1.1,-1.51011,-1.46432,-1.20238,-1.24816,-1.57702,-1.53123,-1.55229,-1.56645,0.01954,0.01806,0.01839,-0.30901,0.44157,-0.06034,-1.65012,-1.57789
2709,43,Uracil,Neopentane,,B,z,30,1.1,-1.5468,-1.50091,-1.22803,-1.27393,-1.63062,-1.58473,-1.60561,-1.62027,0.04489,0.04393,0.04346,-0.33807,0.51333,-0.07254,-1.72885,-1.62613
2710,44,Ethene,Pentane,,,,,0.7,23.84455,25.45629,27.8849,26.27316,21.95597,23.56771,23.29489,22.50227,43.02912,43.01582,42.97184,-27.58164,79.51854,-6.90563,-20.24601,24.78525
2711,44,Ethene,Pentane,,,,,0.8,3.90186,4.72159,6.16173,5.34201,3.13193,3.95166,3.73499,3.37828,14.80167,14.78498,14.76586,-9.29854,27.8137,-2.53594,-11.22503,4.75418
2712,44,Ethene,Pentane,,,,,0.9,-1.32941,-0.90529,-0.06302,-0.48714,-1.64406,-1.21994,-1.38699,-1.53879,4.80298,4.7925,4.78495,-3.02247,9.1742,-0.87208,-6.24292,-0.96327
2713,44,Ethene,Pentane,,,,,0.95,-1.91468,-1.60944,-0.96738,-1.27262,-2.12255,-1.81731,-1.95689,-2.05463,2.68246,2.676,2.67132,-1.70485,5.17589,-0.50325,-4.66848,-1.70069
2714,44,Ethene,Pentane,,,,,1,-1.97289,-1.75416,-1.26463,-1.48336,-2.11571,-1.89699,-2.00931,-2.07199,1.47955,1.47606,1.47329,-0.95578,2.89182,-0.28891,-3.50301,-1.85588
2715,44,Ethene,Pentane,,,,,1.05,-1.79575,-1.63983,-1.26588,-1.4218,-1.8986,-1.74268,-1.83035,-1.87045,0.80601,0.80425,0.80273,-0.53302,1.60208,-0.16567,-2.64058,-1.73719
2716,44,Ethene,Pentane,,,,,1.1,-1.53683,-1.42616,-1.13956,-1.25023,-1.61457,-1.5039,-1.57089,-1.59646,0.43344,0.4325,0.43174,-0.29598,0.88122,-0.09537,-2.00189,-1.51202
2717,44,Ethene,Pentane,,A,y,-30,0.7,19.27058,20.67935,23.02321,21.61444,17.4075,18.81627,18.55681,17.8756,37.51587,37.50474,37.46501,-25.82288,71.13225,-6.00561,-18.48138,20.82238
2718,44,Ethene,Pentane,,A,y,30,0.7,28.49208,30.16778,32.48825,30.81255,26.75037,28.42607,28.15801,27.32238,47.12008,47.11226,47.06049,-27.93086,84.70841,-7.87059,-20.33349,28.57347
2719,44,Ethene,Pentane,,A,y,-30,0.8,2.93253,3.65084,5.03978,4.32147,2.06913,2.78744,2.58578,2.28071,13.33847,13.32996,13.31484,-9.07217,25.61725,-2.27582,-10.37843,3.89083
2720,44,Ethene,Pentane,,A,y,30,0.8,4.66213,5.4848,6.83833,6.01567,4.0138,4.83647,4.6234,4.26236,14.97837,14.9631,14.94268,-8.90068,27.70037,-2.61423,-10.83283,5.35262
2721,44,Ethene,Pentane,,A,y,-30,0.9,-1.33093,-0.95484,-0.13745,-0.51354,-1.75908,-1.38298,-1.53459,-1.66654,4.57202,4.56924,4.56412,-3.13785,8.90973,-0.83221,-5.89378,-0.95412
2722,44,Ethene,Pentane,,A,y,30,0.9,-1.23485,-0.8169,-0.04013,-0.45808,-1.46455,-1.0466,-1.21208,-1.36166,4.44235,4.42951,4.42091,-2.69868,8.4369,-0.80762,-5.83396,-0.90337
2723,44,Ethene,Pentane,,A,y,-30,0.95,-1.81191,-1.53909,-0.91228,-1.1851,-2.12472,-1.85189,-1.97808,-2.06407,2.63782,2.6372,2.63433,-1.83853,5.19961,-0.50156,-4.46083,-1.60132
2724,44,Ethene,Pentane,,A,y,30,0.95,-1.84903,-1.55,-0.96413,-1.26316,-1.98906,-1.69003,-1.82856,-1.92362,2.36353,2.35432,2.34893,-1.46669,4.55757,-0.43931,-4.30107,-1.64949
2725,44,Ethene,Pentane,,A,y,-30,1,-1.858,-1.6611,-1.17976,-1.37666,-2.09266,-1.89577,-1.99758,-2.05317,1.50373,1.50439,1.50293,-1.07652,3.01696,-0.30345,-3.38853,-1.75155
2726,44,Ethene,Pentane,,A,y,30,1,-1.89377,-1.68113,-1.23917,-1.45181,-1.98331,-1.77067,-1.88184,-1.94185,1.23942,1.23359,1.23039,-0.79172,2.43346,-0.23666,-3.18612,-1.78103
2727,44,Ethene,Pentane,,A,y,-30,1.05,-1.70485,-1.56355,-1.19298,-1.33428,-1.88528,-1.74399,-1.82404,-1.8597,0.84395,0.84509,0.84448,-0.63184,1.7419,-0.1851,-2.58563,-1.66067
2728,44,Ethene,Pentane,,A,y,30,1.05,-1.69901,-1.54897,-1.21478,-1.36482,-1.76034,-1.6103,-1.69643,-1.73413,0.64121,0.63781,0.63603,-0.42462,1.2861,-0.12679,-2.37428,-1.63959
2729,44,Ethene,Pentane,,A,y,-30,1.1,-1.47838,-1.37741,-1.09112,-1.19209,-1.62018,-1.51922,-1.58098,-1.6037,0.46325,0.4643,0.46418,-0.37373,1.00119,-0.11429,-1.98252,-1.46934
2730,44,Ethene,Pentane,,A,y,30,1.1,-1.43051,-1.32511,-1.07136,-1.17676,-1.4759,-1.3705,-1.43565,-1.45931,0.32777,0.32591,0.32497,-0.22593,0.67363,-0.06796,-1.7824,-1.40266
2731,44,Ethene,Pentane,,A,z,-30,0.7,25.49616,26.80727,28.7829,27.47179,23.93753,25.24864,25.01998,24.37745,40.90439,40.89502,40.85535,-24.49361,75.20447,-8.6092,-17.24376,24.8579
2732,44,Ethene,Pentane,,A,z,30,0.7,25.5085,26.81946,28.79513,27.48417,23.94995,25.26091,25.03231,24.38985,40.91601,40.90664,40.86699,-24.49399,75.22518,-8.61809,-17.24466,24.86844
2733,44,Ethene,Pentane,,A,z,-30,0.8,4.38603,5.00277,6.11357,5.49683,3.79067,4.40741,4.24561,3.97555,12.67672,12.66853,12.65182,-7.53343,23.73706,-2.65847,-8.79714,4.74802
2734,44,Ethene,Pentane,,A,z,30,0.8,4.38942,5.00606,6.11682,5.50019,3.79416,4.41079,4.24907,3.97902,12.67933,12.67114,12.65443,-7.53353,23.74176,-2.66049,-8.79671,4.75104
2735,44,Ethene,Pentane,,A,z,-30,0.9,-0.7825,-0.48877,0.12904,-0.1647,-1.00432,-0.71059,-0.82437,-0.93067,3.64998,3.64385,3.63849,-2.17621,6.93745,-0.75909,-4.58404,-0.58188
2736,44,Ethene,Pentane,,A,z,30,0.9,-0.78136,-0.48777,0.12997,-0.16362,-1.00308,-0.70949,-0.82327,-0.92948,3.65039,3.64427,3.63891,-2.17611,6.93808,-0.75941,-4.58344,-0.58089
2737,44,Ethene,Pentane,,A,z,-30,0.95,-1.33191,-1.12836,-0.66836,-0.87191,-1.47217,-1.26862,-1.36098,-1.42645,1.9147,1.91047,1.90767,-1.14854,3.66797,-0.39991,-3.33655,-1.21703
2738,44,Ethene,Pentane,,A,z,30,0.95,-1.33123,-1.12773,-0.66779,-0.87129,-1.47142,-1.26792,-1.36023,-1.42569,1.91483,1.9106,1.90781,-1.14844,3.6681,-0.40003,-3.33602,-1.21639
2739,44,Ethene,Pentane,,A,z,-30,1,-1.39473,-1.25354,-0.91061,-1.05181,-1.48808,-1.34688,-1.41987,-1.45995,0.99148,0.98895,0.98741,-0.59979,1.91688,-0.21027,-2.44326,-1.33643
2740,44,Ethene,Pentane,,A,z,30,1,-1.39427,-1.2531,-0.91023,-1.05141,-1.48757,-1.34639,-1.41935,-1.45943,0.9915,0.98897,0.98744,-0.5997,1.91684,-0.2103,-2.44281,-1.33598
2741,44,Ethene,Pentane,,A,z,-30,1.05,-1.25541,-1.15757,-0.90108,-0.99891,-1.32158,-1.22374,-1.27989,-1.30435,0.50767,0.50623,0.50537,-0.30998,0.99175,-0.11096,-1.80231,-1.2315
2742,44,Ethene,Pentane,,A,z,30,1.05,-1.25507,-1.15724,-0.90079,-0.99863,-1.3212,-1.22337,-1.27949,-1.30397,0.50766,0.50622,0.50536,-0.30992,0.99167,-0.11096,-1.80195,-1.23115
2743,44,Ethene,Pentane,,A,z,-30,1.1,-1.05415,-0.98643,-0.79359,-0.8613,-1.10402,-1.0363,-1.07858,-1.09348,0.25761,0.25672,0.25626,-0.15826,0.5086,-0.05919,-1.34044,-1.04928
2744,44,Ethene,Pentane,,A,z,30,1.1,-1.05391,-0.98617,-0.79336,-0.8611,-1.10373,-1.03599,-1.07827,-1.09318,0.25759,0.25671,0.25625,-0.15821,0.50853,-0.05918,-1.34015,-1.04901
2745,44,Ethene,Pentane,,B,y,-30,0.7,24.89231,26.06976,27.92766,26.75021,23.72365,24.90109,24.71555,24.12261,38.97187,38.95711,38.91089,-22.335,71.08461,-8.5244,-15.21257,25.01264
2746,44,Ethene,Pentane,,B,y,30,0.7,20.76312,21.99629,23.8609,22.62773,19.70045,20.93362,20.71654,20.10948,35.20286,35.18888,35.14234,-20.85175,64.35712,-6.85015,-15.8042,20.85102
